Name,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders 
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_01,"Part_P_SkillCombo_All, Part_P_SkillCombo_GunMage_Knight_01, Part_P_SkillCombo_GunMage_Knight_01_Rare, Part_P_SkillCombo_GunMage_Necro_01, Part_P_SkillCombo_GunMage_Necro_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_01,"Part_P_SkillCombo_All, Part_P_SkillCombo_GunMage_Knight_01, Part_P_SkillCombo_GunMage_Knight_01_Rare, Part_P_SkillCombo_GunMage_Necro_01, Part_P_SkillCombo_GunMage_Necro_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_01,"Part_P_SkillCombo_All, Part_P_SkillCombo_GunMage_Knight_01, Part_P_SkillCombo_GunMage_Knight_01_Rare, Part_P_SkillCombo_GunMage_Necro_01, Part_P_SkillCombo_GunMage_Necro_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_02,Part_P_SkillCombo_All,
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_08,"Part_P_SkillCombo_All, Part_P_SkillCombo_GunMage_Rogue_01, Part_P_SkillCombo_GunMage_Rogue_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_08,"Part_P_SkillCombo_All, Part_P_SkillCombo_GunMage_Rogue_01, Part_P_SkillCombo_GunMage_Rogue_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_08,"Part_P_SkillCombo_All, Part_P_SkillCombo_GunMage_Rogue_01, Part_P_SkillCombo_GunMage_Rogue_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_09,"Part_P_SkillCombo_All, Part_P_SkillCombo_GunMage_Necro_01, Part_P_SkillCombo_GunMage_Necro_01_Rare, Part_P_SkillCombo_GunMage_Rogue_01, Part_P_SkillCombo_GunMage_Rogue_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_09,"Part_P_SkillCombo_All, Part_P_SkillCombo_GunMage_Necro_01, Part_P_SkillCombo_GunMage_Necro_01_Rare, Part_P_SkillCombo_GunMage_Rogue_01, Part_P_SkillCombo_GunMage_Rogue_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_09,"Part_P_SkillCombo_All, Part_P_SkillCombo_GunMage_Necro_01, Part_P_SkillCombo_GunMage_Necro_01_Rare, Part_P_SkillCombo_GunMage_Rogue_01, Part_P_SkillCombo_GunMage_Rogue_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_09,"Part_P_SkillCombo_All, Part_P_SkillCombo_GunMage_Necro_01, Part_P_SkillCombo_GunMage_Necro_01_Rare, Part_P_SkillCombo_GunMage_Rogue_01, Part_P_SkillCombo_GunMage_Rogue_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_09,"Part_P_SkillCombo_All, Part_P_SkillCombo_GunMage_Necro_01, Part_P_SkillCombo_GunMage_Necro_01_Rare, Part_P_SkillCombo_GunMage_Rogue_01, Part_P_SkillCombo_GunMage_Rogue_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_13,"Part_P_SkillCombo_All, Part_P_SkillCombo_Barbarian_GunMage_01, Part_P_SkillCombo_Ranger_GunMage_01",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_13,"Part_P_SkillCombo_All, Part_P_SkillCombo_Barbarian_GunMage_01, Part_P_SkillCombo_Ranger_GunMage_01",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_13,"Part_P_SkillCombo_All, Part_P_SkillCombo_Barbarian_GunMage_01, Part_P_SkillCombo_Ranger_GunMage_01",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_13,"Part_P_SkillCombo_All, Part_P_SkillCombo_Barbarian_GunMage_01, Part_P_SkillCombo_Ranger_GunMage_01",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_13,"Part_P_SkillCombo_All, Part_P_SkillCombo_Barbarian_GunMage_01, Part_P_SkillCombo_Ranger_GunMage_01",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_14,"Part_P_SkillCombo_All, Part_P_SkillCombo_GunMage_Ranger_01, Part_P_SkillCombo_GunMage_Ranger_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_14,"Part_P_SkillCombo_All, Part_P_SkillCombo_GunMage_Ranger_01, Part_P_SkillCombo_GunMage_Ranger_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_14,"Part_P_SkillCombo_All, Part_P_SkillCombo_GunMage_Ranger_01, Part_P_SkillCombo_GunMage_Ranger_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_14,"Part_P_SkillCombo_All, Part_P_SkillCombo_GunMage_Ranger_01, Part_P_SkillCombo_GunMage_Ranger_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_14,"Part_P_SkillCombo_All, Part_P_SkillCombo_GunMage_Ranger_01, Part_P_SkillCombo_GunMage_Ranger_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_16,"Part_P_SkillCombo_All, Part_P_SkillCombo_GunMage_Barbarian_01, Part_P_SkillCombo_GunMage_Barbarian_01_Rare, Part_P_SkillCombo_GunMage_Knight_01, Part_P_SkillCombo_GunMage_Knight_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_16,"Part_P_SkillCombo_All, Part_P_SkillCombo_GunMage_Barbarian_01, Part_P_SkillCombo_GunMage_Barbarian_01_Rare, Part_P_SkillCombo_GunMage_Knight_01, Part_P_SkillCombo_GunMage_Knight_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_16,"Part_P_SkillCombo_All, Part_P_SkillCombo_GunMage_Barbarian_01, Part_P_SkillCombo_GunMage_Barbarian_01_Rare, Part_P_SkillCombo_GunMage_Knight_01, Part_P_SkillCombo_GunMage_Knight_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_16,"Part_P_SkillCombo_All, Part_P_SkillCombo_GunMage_Barbarian_01, Part_P_SkillCombo_GunMage_Barbarian_01_Rare, Part_P_SkillCombo_GunMage_Knight_01, Part_P_SkillCombo_GunMage_Knight_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_16,"Part_P_SkillCombo_All, Part_P_SkillCombo_GunMage_Barbarian_01, Part_P_SkillCombo_GunMage_Barbarian_01_Rare, Part_P_SkillCombo_GunMage_Knight_01, Part_P_SkillCombo_GunMage_Knight_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_17,"Part_P_SkillCombo_All, Part_P_SkillCombo_GunMage_Barbarian_01, Part_P_SkillCombo_GunMage_Barbarian_01_Rare, Part_P_SkillCombo_GunMage_Ranger_01, Part_P_SkillCombo_GunMage_Ranger_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_18,"Part_P_SkillCombo_All, Part_P_SkillCombo_Necro_GunMage_01",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_18,"Part_P_SkillCombo_All, Part_P_SkillCombo_Necro_GunMage_01",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_18,"Part_P_SkillCombo_All, Part_P_SkillCombo_Necro_GunMage_01",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_18,"Part_P_SkillCombo_All, Part_P_SkillCombo_Necro_GunMage_01",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_18,"Part_P_SkillCombo_All, Part_P_SkillCombo_Necro_GunMage_01",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_19,Part_P_SkillCombo_All,
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_20,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_GunMage_01",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_21,"Part_P_SkillCombo_All, Part_P_SkillCombo_Rogue_GunMage_01",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_21,"Part_P_SkillCombo_All, Part_P_SkillCombo_Rogue_GunMage_01",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_GunMage_21,"Part_P_SkillCombo_All, Part_P_SkillCombo_Rogue_GunMage_01",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_03,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_Necro_01, Part_P_SkillCombo_Knight_Necro_01_Rare, Part_P_SkillCombo_Knight_Ranger_01, Part_P_SkillCombo_Knight_Ranger_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_03,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_Necro_01, Part_P_SkillCombo_Knight_Necro_01_Rare, Part_P_SkillCombo_Knight_Ranger_01, Part_P_SkillCombo_Knight_Ranger_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_03,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_Necro_01, Part_P_SkillCombo_Knight_Necro_01_Rare, Part_P_SkillCombo_Knight_Ranger_01, Part_P_SkillCombo_Knight_Ranger_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_03,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_Necro_01, Part_P_SkillCombo_Knight_Necro_01_Rare, Part_P_SkillCombo_Knight_Ranger_01, Part_P_SkillCombo_Knight_Ranger_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_03,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_Necro_01, Part_P_SkillCombo_Knight_Necro_01_Rare, Part_P_SkillCombo_Knight_Ranger_01, Part_P_SkillCombo_Knight_Ranger_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_04,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_Necro_01, Part_P_SkillCombo_Knight_Necro_01_Rare, Part_P_SkillCombo_Ranger_Knight_01",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_04,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_Necro_01, Part_P_SkillCombo_Knight_Necro_01_Rare, Part_P_SkillCombo_Ranger_Knight_01",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_04,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_Necro_01, Part_P_SkillCombo_Knight_Necro_01_Rare, Part_P_SkillCombo_Ranger_Knight_01",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_04,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_Necro_01, Part_P_SkillCombo_Knight_Necro_01_Rare, Part_P_SkillCombo_Ranger_Knight_01",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_04,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_Necro_01, Part_P_SkillCombo_Knight_Necro_01_Rare, Part_P_SkillCombo_Ranger_Knight_01",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_14,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_GunMage_01, Part_P_SkillCombo_Knight_GunMage_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_14,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_GunMage_01, Part_P_SkillCombo_Knight_GunMage_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_14,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_GunMage_01, Part_P_SkillCombo_Knight_GunMage_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_14,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_GunMage_01, Part_P_SkillCombo_Knight_GunMage_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_14,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_GunMage_01, Part_P_SkillCombo_Knight_GunMage_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_15,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_GunMage_01, Part_P_SkillCombo_Knight_GunMage_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_15,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_GunMage_01, Part_P_SkillCombo_Knight_GunMage_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_15,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_GunMage_01, Part_P_SkillCombo_Knight_GunMage_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_15,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_GunMage_01, Part_P_SkillCombo_Knight_GunMage_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_15,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_GunMage_01, Part_P_SkillCombo_Knight_GunMage_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_19,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_Barbarian_01, Part_P_SkillCombo_Knight_Barbarian_01_Rare, Part_P_SkillCombo_Knight_Rogue_01, Part_P_SkillCombo_Knight_Rogue_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_19,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_Barbarian_01, Part_P_SkillCombo_Knight_Barbarian_01_Rare, Part_P_SkillCombo_Knight_Rogue_01, Part_P_SkillCombo_Knight_Rogue_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_19,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_Barbarian_01, Part_P_SkillCombo_Knight_Barbarian_01_Rare, Part_P_SkillCombo_Knight_Rogue_01, Part_P_SkillCombo_Knight_Rogue_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_19,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_Barbarian_01, Part_P_SkillCombo_Knight_Barbarian_01_Rare, Part_P_SkillCombo_Knight_Rogue_01, Part_P_SkillCombo_Knight_Rogue_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_19,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_Barbarian_01, Part_P_SkillCombo_Knight_Barbarian_01_Rare, Part_P_SkillCombo_Knight_Rogue_01, Part_P_SkillCombo_Knight_Rogue_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_22,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_Barbarian_01, Part_P_SkillCombo_Knight_Barbarian_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_22,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_Barbarian_01, Part_P_SkillCombo_Knight_Barbarian_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_22,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_Barbarian_01, Part_P_SkillCombo_Knight_Barbarian_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_22,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_Barbarian_01, Part_P_SkillCombo_Knight_Barbarian_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_22,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_Barbarian_01, Part_P_SkillCombo_Knight_Barbarian_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_24,"Part_P_SkillCombo_All, Part_P_SkillCombo_Knight_Ranger_01, Part_P_SkillCombo_Knight_Ranger_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_25,"Part_P_SkillCombo_All, Part_P_SkillCombo_Barbarian_Knight_01, Part_P_SkillCombo_Necro_Knight_01, Part_P_SkillCombo_Rogue_Knight_01",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_25,"Part_P_SkillCombo_All, Part_P_SkillCombo_Barbarian_Knight_01, Part_P_SkillCombo_Necro_Knight_01, Part_P_SkillCombo_Rogue_Knight_01",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_25,"Part_P_SkillCombo_All, Part_P_SkillCombo_Barbarian_Knight_01, Part_P_SkillCombo_Necro_Knight_01, Part_P_SkillCombo_Rogue_Knight_01",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_25,"Part_P_SkillCombo_All, Part_P_SkillCombo_Barbarian_Knight_01, Part_P_SkillCombo_Necro_Knight_01, Part_P_SkillCombo_Rogue_Knight_01",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_25,"Part_P_SkillCombo_All, Part_P_SkillCombo_Barbarian_Knight_01, Part_P_SkillCombo_Necro_Knight_01, Part_P_SkillCombo_Rogue_Knight_01",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_27,"Part_P_SkillCombo_All, Part_P_SkillCombo_GunMage_Knight_01, Part_P_SkillCombo_Knight_Rogue_01, Part_P_SkillCombo_Knight_Rogue_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_27,"Part_P_SkillCombo_All, Part_P_SkillCombo_GunMage_Knight_01, Part_P_SkillCombo_Knight_Rogue_01, Part_P_SkillCombo_Knight_Rogue_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_27,"Part_P_SkillCombo_All, Part_P_SkillCombo_GunMage_Knight_01, Part_P_SkillCombo_Knight_Rogue_01, Part_P_SkillCombo_Knight_Rogue_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_29,Part_P_SkillCombo_All,
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Knight_30,Part_P_SkillCombo_All,
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Necromancer_01,"Part_P_SkillCombo_All, Part_P_SkillCombo_Necro_Barbarian_01, Part_P_SkillCombo_Necro_Barbarian_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Necromancer_01,"Part_P_SkillCombo_All, Part_P_SkillCombo_Necro_Barbarian_01, Part_P_SkillCombo_Necro_Barbarian_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Necromancer_01,"Part_P_SkillCombo_All, Part_P_SkillCombo_Necro_Barbarian_01, Part_P_SkillCombo_Necro_Barbarian_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Necromancer_01,"Part_P_SkillCombo_All, Part_P_SkillCombo_Necro_Barbarian_01, Part_P_SkillCombo_Necro_Barbarian_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Necromancer_01,"Part_P_SkillCombo_All, Part_P_SkillCombo_Necro_Barbarian_01, Part_P_SkillCombo_Necro_Barbarian_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Necromancer_02,"Part_P_SkillCombo_All, Part_P_SkillCombo_Necro_Rogue_01, Part_P_SkillCombo_Necro_Rogue_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Necromancer_02,"Part_P_SkillCombo_All, Part_P_SkillCombo_Necro_Rogue_01, Part_P_SkillCombo_Necro_Rogue_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Necromancer_02,"Part_P_SkillCombo_All, Part_P_SkillCombo_Necro_Rogue_01, Part_P_SkillCombo_Necro_Rogue_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Necromancer_02,"Part_P_SkillCombo_All, Part_P_SkillCombo_Necro_Rogue_01, Part_P_SkillCombo_Necro_Rogue_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Necromancer_02,"Part_P_SkillCombo_All, Part_P_SkillCombo_Necro_Rogue_01, Part_P_SkillCombo_Necro_Rogue_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Necromancer_03,"Part_P_SkillCombo_All, Part_P_SkillCombo_Necro_Ranger_01, Part_P_SkillCombo_Necro_Ranger_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Necromancer_03,"Part_P_SkillCombo_All, Part_P_SkillCombo_Necro_Ranger_01, Part_P_SkillCombo_Necro_Ranger_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Necromancer_03,"Part_P_SkillCombo_All, Part_P_SkillCombo_Necro_Ranger_01, Part_P_SkillCombo_Necro_Ranger_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Necromancer_04,Part_P_SkillCombo_All,
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Necromancer_04,Part_P_SkillCombo_All,
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Necromancer_04,Part_P_SkillCombo_All,
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Necromancer_05,"Part_P_SkillCombo_All, Part_P_SkillCombo_Necro_GunMage_01, Part_P_SkillCombo_Necro_GunMage_01_Rare, Part_P_SkillCombo_Necro_Knight_01, Part_P_SkillCombo_Necro_Knight_01_Rare",
Calamity,Named Pauldron,Balance_Armor_Calamity,PASSIVE SKILL PARTS,5,5,1,Part_P_PassiveSkill_Necromancer_05,"Part_P_SkillCombo_All, Part_P_SkillCombo_Necro_GunMage_01, Part_P_SkillCombo_Necro_GunMage_01_Rare, Part_P_SkillCombo_Necro_Knight_01, Part_P_SkillCombo_Necro_Knight_01_Rare",
